status_id,status_published,num_likes
293444394190504_577028552498752,2016-12-28,0
293444394190504_577008599167414,2016-12-28,0
293444394190504_576806575854283,2016-12-27,1
293444394190504_10154364324703720,2016-12-27,0
293444394190504_576793432522264,2016-12-27,0
293444394190504_576775249190749,2016-12-27,0
293444394190504_576741969194077,2016-12-27,0
293444394190504_576715879196686,2016-12-27,0
293444394190504_576705092531098,2016-12-27,0
293444394190504_576691859199088,2016-12-27,0
293444394190504_576674069200867,2016-12-27,0
293444394190504_576652242536383,2016-12-27,0
293444394190504_576647989203475,2016-12-27,1
293444394190504_10212022623546832,2016-12-27,0
293444394190504_576561919212082,2016-12-27,1
293444394190504_576561865878754,2016-12-27,1
293444394190504_576550329213241,2016-12-27,0
293444394190504_576542362547371,2016-12-27,0
293444394190504_576471979221076,2016-12-27,3
293444394190504_576424292559178,2016-12-27,0
293444394190504_576387072562900,2016-12-27,0
293444394190504_576374589230815,2016-12-26,0
293444394190504_576364532565154,2016-12-26,0
293444394190504_576301142571493,2016-12-26,0
293444394190504_576255362576071,2016-12-26,0
293444394190504_576249199243354,2016-12-26,0
293444394190504_576239625910978,2016-12-26,0
293444394190504_576229645911976,2016-12-26,0
293444394190504_576225145912426,2016-12-26,0
293444394190504_576218149246459,2016-12-26,0
293444394190504_576187922582815,2016-12-26,0
293444394190504_576183859249888,2016-12-26,1
293444394190504_576183362583271,2016-12-26,0
293444394190504_576163552585252,2016-12-26,1
293444394190504_576150412586566,2016-12-26,0
293444394190504_576041482597459,2016-12-26,0
293444394190504_576022639266010,2016-12-26,0
293444394190504_575938122607795,2016-12-25,0
293444394190504_575937985941142,2016-12-25,0
293444394190504_575927625942178,2016-12-25,0
293444394190504_575915559276718,2016-12-25,0
293444394190504_575851352616472,2016-12-25,0
293444394190504_575830195951921,2016-12-25,0
293444394190504_575822089286065,2016-12-25,0
293444394190504_575779695956971,2016-12-25,0
293444394190504_575683159299958,2016-12-25,0
293444394190504_575620345972906,2016-12-25,1
293444394190504_575491429319131,2016-12-24,0
293444394190504_575471255987815,2016-12-24,0
293444394190504_575379169330357,2016-12-24,0
293444394190504_10154187617806616,2016-12-24,0
293444394190504_575336852667922,2016-12-24,0
293444394190504_575311899337084,2016-12-24,0
293444394190504_575281236006817,2016-12-24,0
293444394190504_575249956009945,2016-12-24,0
293444394190504_575045542697053,2016-12-23,0
293444394190504_574983949369879,2016-12-23,1
293444394190504_574950069373267,2016-12-23,0
293444394190504_574900672711540,2016-12-23,2
293444394190504_10211683035096336,2016-12-23,0
293444394190504_574826822718925,2016-12-23,0
293444394190504_574818032719804,2016-12-23,0
293444394190504_574798029388471,2016-12-23,0
293444394190504_10153947121952330,2016-12-23,0
293444394190504_574688999399374,2016-12-23,0
293444394190504_574660182735589,2016-12-22,0
293444394190504_574645379403736,2016-12-22,0
293444394190504_574609859407288,2016-12-22,0
293444394190504_574606816074259,2016-12-22,0
293444394190504_574483582753249,2016-12-22,0
293444394190504_574419876092953,2016-12-22,1
293444394190504_574418316093109,2016-12-22,0
293444394190504_574150749453199,2016-12-21,0
293444394190504_573999939468280,2016-12-21,0
293444394190504_10157928162050258,2016-12-21,0
293444394190504_573966959471578,2016-12-21,1
293444394190504_573929909475283,2016-12-21,1
293444394190504_573881476146793,2016-12-21,0
293444394190504_573833626151578,2016-12-21,0
293444394190504_573825692819038,2016-12-21,0
293444394190504_573624512839156,2016-12-20,0
293444394190504_573623362839271,2016-12-20,0
293444394190504_573448846190056,2016-12-20,1
293444394190504_573190509549223,2016-12-20,0
293444394190504_743308867452,2016-12-19,1
293444394190504_573061466228794,2016-12-19,2
293444394190504_573056659562608,2016-12-19,0
293444394190504_572703382931269,2016-12-19,0
293444394190504_572593069608967,2016-12-19,0
293444394190504_572573799610894,2016-12-19,0
293444394190504_572518819616392,2016-12-19,0
293444394190504_572233142978293,2016-12-18,0
293444394190504_572219169646357,2016-12-18,0
293444394190504_572199526314988,2016-12-18,0
293444394190504_572189476315993,2016-12-18,0
293444394190504_572184136316527,2016-12-18,0
293444394190504_572134262988181,2016-12-18,1
293444394190504_572117989656475,2016-12-18,0
293444394190504_572104516324489,2016-12-18,0
293444394190504_571992356335705,2016-12-18,1
293444394190504_571931086341832,2016-12-18,1
293444394190504_10153905457521315,2016-12-17,8
293444394190504_571833899684884,2016-12-17,0
293444394190504_571780969690177,2016-12-17,0
293444394190504_571729949695279,2016-12-17,0
293444394190504_571657189702555,2016-12-17,0
293444394190504_571647396370201,2016-12-17,0
293444394190504_1039680399492011,2016-12-17,0
293444394190504_571389753062632,2016-12-16,0
293444394190504_571380119730262,2016-12-16,0
293444394190504_571356293065978,2016-12-16,0
293444394190504_571251326409808,2016-12-16,0
293444394190504_571095843092023,2016-12-16,1
293444394190504_570969109771363,2016-12-15,0
293444394190504_570878936447047,2016-12-15,1
293444394190504_570817473119860,2016-12-15,0
293444394190504_570765949791679,2016-12-15,1
293444394190504_570715036463437,2016-12-15,0
293444394190504_570574569810817,2016-12-15,2
293444394190504_570531179815156,2016-12-15,0
293444394190504_570497066485234,2016-12-14,0
293444394190504_570450309823243,2016-12-14,0
293444394190504_570441189824155,2016-12-14,0
293444394190504_570396789828595,2016-12-14,2
293444394190504_570377449830529,2016-12-14,0
293444394190504_570374369830837,2016-12-14,0
293444394190504_570320303169577,2016-12-14,0
293444394190504_570278729840401,2016-12-14,0
293444394190504_703689379805521,2016-12-14,0
293444394190504_570256669842607,2016-12-14,0
293444394190504_570240949844179,2016-12-14,0
293444394190504_570019979866276,2016-12-13,1
293444394190504_10153827981646706,2016-12-13,0
293444394190504_569857693215838,2016-12-13,0
293444394190504_569840866550854,2016-12-13,0
293444394190504_569837506551190,2016-12-13,0
293444394190504_569824366552504,2016-12-13,0
293444394190504_569671699901104,2016-12-13,0
293444394190504_569485329919741,2016-12-12,0
293444394190504_569463616588579,2016-12-12,0
293444394190504_569445479923726,2016-12-12,0
293444394190504_569363406598600,2016-12-12,0
293444394190504_569314533270154,2016-12-12,0
293444394190504_569256523275955,2016-12-12,2
293444394190504_569218613279746,2016-12-12,0
293444394190504_569160759952198,2016-12-12,0
293444394190504_569042859963988,2016-12-11,0
293444394190504_568947216640219,2016-12-11,0
293444394190504_568814016653539,2016-12-11,0
293444394190504_568469606687980,2016-12-10,1
293444394190504_568172246717716,2016-12-10,1
293444394190504_568154363386171,2016-12-10,0
293444394190504_567968720071402,2016-12-10,0
293444394190504_567853260082948,2016-12-09,0
293444394190504_567827033418904,2016-12-09,0
293444394190504_567783580089916,2016-12-09,1
293444394190504_567737093427898,2016-12-09,0
293444394190504_10154055093807927,2016-12-09,0
293444394190504_567706523430955,2016-12-09,0
293444394190504_567689826765958,2016-12-09,1728
293444394190504_567565480111726,2016-12-09,0
293444394190504_567444086790532,2016-12-09,0
293444394190504_567343816800559,2016-12-09,1
293444394190504_567246476810293,2016-12-08,0
293444394190504_567240260144248,2016-12-08,0
293444394190504_567180530150221,2016-12-08,0
293444394190504_567120723489535,2016-12-08,0
293444394190504_567077220160552,2016-12-08,0
293444394190504_567025826832358,2016-12-08,0
293444394190504_566997736835167,2016-12-08,0
293444394190504_566868846848056,2016-12-08,0
293444394190504_566867730181501,2016-12-08,0
293444394190504_566842300184044,2016-12-08,0
293444394190504_566668163534791,2016-12-07,0
293444394190504_566631180205156,2016-12-07,0
293444394190504_566623433539264,2016-12-07,0
293444394190504_566592963542311,2016-12-07,0
293444394190504_566554063546201,2016-12-07,0
293444394190504_566507203550887,2016-12-07,1
293444394190504_566480830220191,2016-12-07,0
293444394190504_566477653553842,2016-12-07,0
293444394190504_566422083559399,2016-12-07,0
293444394190504_10154172151073716,2016-12-07,0
293444394190504_1312797442076931,2016-12-07,0
293444394190504_566332376901703,2016-12-07,1
293444394190504_566247086910232,2016-12-06,0
293444394190504_566240573577550,2016-12-06,0
293444394190504_566129886921952,2016-12-06,0
293444394190504_566123540255920,2016-12-06,0
293444394190504_566051496929791,2016-12-06,1
293444394190504_566032216931719,2016-12-06,0
293444394190504_565902236944717,2016-12-06,0
293444394190504_376695569330983,2016-12-06,0
293444394190504_565794413622166,2016-12-06,1
293444394190504_10157879102805500,2016-12-05,0
293444394190504_565699020298372,2016-12-05,0
293444394190504_565686583632949,2016-12-05,0
293444394190504_565657300302544,2016-12-05,0
293444394190504_565653760302898,2016-12-05,0
293444394190504_565637426971198,2016-12-05,0
293444394190504_565551476979793,2016-12-05,0
293444394190504_565523260315948,2016-12-05,0
293444394190504_565265603675047,2016-12-04,0
293444394190504_565155607019380,2016-12-04,0
293444394190504_197389267387635,2016-12-04,0
293444394190504_565136650354609,2016-12-04,0
293444394190504_565072037027737,2016-12-04,0
293444394190504_565015523700055,2016-12-04,0
293444394190504_564961813705426,2016-12-04,0
293444394190504_1788269214756468,2016-12-04,0
293444394190504_564674550400819,2016-12-03,0
293444394190504_10153935538437001,2016-12-03,0
293444394190504_563962913805316,2016-12-02,0
293444394190504_563902290478045,2016-12-02,0
293444394190504_563880560480218,2016-12-02,0
293444394190504_563868467148094,2016-12-02,0
293444394190504_563832940484980,2016-12-02,0
293444394190504_563585017176439,2016-12-02,1853
293444394190504_563433077191633,2016-12-02,0
293444394190504_563265270541747,2016-12-01,0
293444394190504_10211236828984815,2016-12-01,0
293444394190504_563222303879377,2016-12-01,0
293444394190504_563035140564760,2016-12-01,0
293444394190504_562958660572408,2016-12-01,1
293444394190504_562945063907101,2016-12-01,0
293444394190504_562935507241390,2016-12-01,0
293444394190504_562853010582973,2016-12-01,2485
293444394190504_562616537273287,2016-11-30,0
293444394190504_562595863942021,2016-11-30,0
293444394190504_562587713942836,2016-11-30,0
293444394190504_562482210620053,2016-11-30,0
293444394190504_562463153955292,2016-11-30,1
293444394190504_10154958121223641,2016-11-30,1
293444394190504_562426420625632,2016-11-30,0
293444394190504_562368830631391,2016-11-30,0
293444394190504_562260600642214,2016-11-30,1844
293444394190504_562159927318948,2016-11-30,0
293444394190504_562001384001469,2016-11-29,17
293444394190504_561914787343462,2016-11-29,0
293444394190504_1169274406492463,2016-11-29,0
293444394190504_561818034019804,2016-11-29,1365
293444394190504_561803400687934,2016-11-29,0
293444394190504_1151616988207720,2016-11-29,0
293444394190504_561551214046486,2016-11-28,0
293444394190504_561518774049730,2016-11-28,0
293444394190504_561479217387019,2016-11-28,0
293444394190504_561361724065435,2016-11-28,0
293444394190504_561358230732451,2016-11-28,627
293444394190504_561193274082280,2016-11-27,0
293444394190504_561054250762849,2016-11-27,0
293444394190504_561029867431954,2016-11-27,0
293444394190504_561020224099585,2016-11-27,0
293444394190504_561017434099864,2016-11-27,0
293444394190504_560939130774361,2016-11-27,0
293444394190504_560906854110922,2016-11-27,0
293444394190504_560758514125756,2016-11-26,1
293444394190504_560642784137329,2016-11-26,0
293444394190504_560299984171609,2016-11-25,0
293444394190504_560261874175420,2016-11-25,0
293444394190504_560223177512623,2016-11-25,0
293444394190504_560198640848410,2016-11-25,0
293444394190504_560174457517495,2016-11-25,0
293444394190504_560144964187111,2016-11-25,0
293444394190504_1165200743566496,2016-11-25,0
293444394190504_559998997535041,2016-11-25,75
293444394190504_559806444220963,2016-11-24,0
293444394190504_559694827565458,2016-11-24,17
293444394190504_559694824232125,2016-11-24,41
293444394190504_559662207568720,2016-11-24,878
293444394190504_1145994708769948,2016-11-24,0
293444394190504_559350210933253,2016-11-23,0
293444394190504_559332880934986,2016-11-23,0
293444394190504_559318314269776,2016-11-23,874
293444394190504_559304167604524,2016-11-23,0
293444394190504_10153898279406507,2016-11-23,0
293444394190504_559277604273847,2016-11-23,0
293444394190504_559216460946628,2016-11-23,1207
293444394190504_558964887638452,2016-11-22,0
293444394190504_558948347640106,2016-11-22,0
293444394190504_558939090974365,2016-11-22,0
293444394190504_558928177642123,2016-11-22,0
293444394190504_558878064313801,2016-11-22,0
293444394190504_558853644316243,2016-11-22,0
293444394190504_558818557653085,2016-11-22,0
293444394190504_558800824321525,2016-11-22,809
293444394190504_558510904350517,2016-11-21,0
293444394190504_558505911017683,2016-11-21,0
293444394190504_558376194363988,2016-11-21,1
293444394190504_558373857697555,2016-11-21,0
293444394190504_558320407702900,2016-11-21,63
293444394190504_558284497706491,2016-11-21,885
293444394190504_558278404373767,2016-11-21,0
293444394190504_558065907728350,2016-11-21,0
293444394190504_558041517730789,2016-11-20,0
293444394190504_558021561066118,2016-11-20,0
293444394190504_557925591075715,2016-11-20,0
293444394190504_10154253536903802,2016-11-20,0
293444394190504_557722527762688,2016-11-20,0
293444394190504_557722504429357,2016-11-20,0
293444394190504_557721324429475,2016-11-20,0
293444394190504_557053884496219,2016-11-18,0
293444394190504_556981104503497,2016-11-18,0
293444394190504_556875821180692,2016-11-18,0
293444394190504_556859194515688,2016-11-18,1
293444394190504_556766514524956,2016-11-18,1083
293444394190504_1140512605984825,2016-11-18,0
293444394190504_1140500352652717,2016-11-18,0
293444394190504_556622071206067,2016-11-17,0
293444394190504_556566384544969,2016-11-17,0
293444394190504_10209972608143878,2016-11-17,0
293444394190504_556424571225817,2016-11-17,1
293444394190504_556317857903155,2016-11-17,885
293444394190504_10154758758039596,2016-11-16,0
293444394190504_556021774599430,2016-11-16,0
293444394190504_555885521279722,2016-11-16,1452
293444394190504_555873374614270,2016-11-16,0
293444394190504_555784624623145,2016-11-16,1
293444394190504_555614484640159,2016-11-15,0
293444394190504_555599154641692,2016-11-15,0
293444394190504_10154745178232658,2016-11-15,0
293444394190504_555505041317770,2016-11-15,0
293444394190504_555475511320723,2016-11-15,1
293444394190504_555426857992255,2016-11-15,970
293444394190504_555245984677009,2016-11-14,0
293444394190504_555179131350361,2016-11-14,1
293444394190504_555177171350557,2016-11-14,1
293444394190504_555172118017729,2016-11-14,0
293444394190504_554968384704769,2016-11-14,1191
293444394190504_554778938057047,2016-11-13,0
293444394190504_554161038118837,2016-11-12,0
293444394190504_554146394786968,2016-11-12,0
293444394190504_216470328763835,2016-11-12,0
293444394190504_553867518148189,2016-11-11,0
293444394190504_553802338154707,2016-11-11,0
293444394190504_553774594824148,2016-11-11,0
293444394190504_553762021492072,2016-11-11,0
293444394190504_553760058158935,2016-11-11,0
293444394190504_553623538172587,2016-11-11,1064
293444394190504_553572534844354,2016-11-11,0
293444394190504_553551924846415,2016-11-11,0
293444394190504_553403391527935,2016-11-11,1
293444394190504_553319854869622,2016-11-10,1
293444394190504_553236121544662,2016-11-10,0
293444394190504_553052761562998,2016-11-10,0
293444394190504_553009734900634,2016-11-10,989
293444394190504_552642884937319,2016-11-09,0
293444394190504_552555948279346,2016-11-09,27
293444394190504_552504004951207,2016-11-09,18
293444394190504_552465731621701,2016-11-09,0
293444394190504_552425894959018,2016-11-09,926
293444394190504_552286778306263,2016-11-09,0
293444394190504_552215994980008,2016-11-08,48
293444394190504_552181638316777,2016-11-08,7
293444394190504_552155598319381,2016-11-08,0
293444394190504_552146378320303,2016-11-08,0
293444394190504_552117021656572,2016-11-08,0
293444394190504_551949985006609,2016-11-08,1147
293444394190504_551782188356722,2016-11-07,0
293444394190504_551592918375649,2016-11-07,0
293444394190504_551584891709785,2016-11-07,0
293444394190504_551441585057449,2016-11-07,1285
293444394190504_551433031724971,2016-11-07,1
293444394190504_551130755088532,2016-11-06,0
293444394190504_551073348427606,2016-11-06,144
293444394190504_550949678439973,2016-11-06,1
293444394190504_550872655114342,2016-11-06,0
293444394190504_550780975123510,2016-11-05,0
293444394190504_550683585133249,2016-11-05,0
293444394190504_550643905137217,2016-11-05,0
293444394190504_550620985139509,2016-11-05,1
293444394190504_550583168476624,2016-11-05,0
293444394190504_550582475143360,2016-11-05,14
293444394190504_550501798484761,2016-11-05,0
293444394190504_550423418492599,2016-11-05,1
293444394190504_550332708501670,2016-11-04,0
293444394190504_550273391840935,2016-11-04,77
293444394190504_10211093967488899,2016-11-04,0
293444394190504_550198261848448,2016-11-04,202
293444394190504_549840658550875,2016-11-03,0
293444394190504_549798375221770,2016-11-03,19
293444394190504_549742931893981,2016-11-03,0
293444394190504_549695045232103,2016-11-03,0
293444394190504_549591295242478,2016-11-03,2005
293444394190504_549590705242537,2016-11-03,26
293444394190504_549492775252330,2016-11-03,0
293444394190504_549450911923183,2016-11-03,1
293444394190504_549397855261822,2016-11-02,0
293444394190504_549380121930262,2016-11-02,0
293444394190504_549331831935091,2016-11-02,31
293444394190504_1159154860817862,2016-11-02,1
293444394190504_549326715268936,2016-11-02,0
293444394190504_549318768603064,2016-11-02,0
293444394190504_549272488607692,2016-11-02,0
293444394190504_549136465287961,2016-11-02,0
293444394190504_549007818634159,2016-11-02,1882
293444394190504_548794521988822,2016-11-01,1
293444394190504_548729275328680,2016-11-01,24
293444394190504_548721615329446,2016-11-01,0
293444394190504_548671788667762,2016-11-01,0
293444394190504_548570548677886,2016-11-01,0
293444394190504_548529075348700,2016-11-01,37
293444394190504_548455485356059,2016-11-01,1872
293444394190504_548154792052795,2016-10-31,0
293444394190504_548102825391325,2016-10-31,0
293444394190504_548086852059589,2016-10-31,19
293444394190504_547992445402363,2016-10-31,0
293444394190504_547979178737023,2016-10-31,324
293444394190504_547745335427074,2016-10-30,0
293444394190504_547583788776562,2016-10-30,0
293444394190504_547523582115916,2016-10-30,0
293444394190504_10153859364241254,2016-10-30,0
293444394190504_546673705534237,2016-10-28,0
293444394190504_546556068879334,2016-10-28,13
293444394190504_546489618885979,2016-10-28,0
293444394190504_546423168892624,2016-10-28,0
293444394190504_546375905564017,2016-10-28,0
293444394190504_545958965605711,2016-10-27,16
293444394190504_545829125618695,2016-10-27,0
293444394190504_545824598952481,2016-10-27,0
293444394190504_545818152286459,2016-10-27,0
293444394190504_545812875620320,2016-10-27,0
293444394190504_545761982292076,2016-10-27,1
293444394190504_545516938983247,2016-10-26,21
293444394190504_545416608993280,2016-10-26,22
293444394190504_545310895670518,2016-10-26,0
293444394190504_545299049005036,2016-10-26,1
293444394190504_544857165715891,2016-10-25,0
293444394190504_544856912382583,2016-10-25,18
293444394190504_544806042387670,2016-10-25,0
293444394190504_544568515744756,2016-10-25,0
293444394190504_544395559095385,2016-10-24,16
293444394190504_544427389092202,2016-10-24,0
293444394190504_1301323383231234,2016-10-24,0
293444394190504_544326132435661,2016-10-24,24
293444394190504_543923695809238,2016-10-23,0
293444394190504_543727365828871,2016-10-23,0
293444394190504_543473065854301,2016-10-23,0
293444394190504_543277999207141,2016-10-22,0
293444394190504_543251469209794,2016-10-22,0
293444394190504_543134729221468,2016-10-22,11
293444394190504_543074315894176,2016-10-22,1
293444394190504_543014135900194,2016-10-22,0
293444394190504_543013779233563,2016-10-22,1
293444394190504_543006535900954,2016-10-22,0
293444394190504_542830995918508,2016-10-22,0
293444394190504_542637399271201,2016-10-21,10
293444394190504_542555899279351,2016-10-21,1
293444394190504_542514605950147,2016-10-21,8
293444394190504_542514055950202,2016-10-21,0
293444394190504_542417355959872,2016-10-21,42
293444394190504_542395845962023,2016-10-21,1
293444394190504_542244749310466,2016-10-21,0
293444394190504_542111542657120,2016-10-20,35
293444394190504_541920909342850,2016-10-20,13
293444394190504_541868746014733,2016-10-20,1
293444394190504_541540146047593,2016-10-19,0
293444394190504_1796922080579020,2016-10-19,0
293444394190504_541131026088505,2016-10-18,0
293444394190504_541062866095321,2016-10-18,14
293444394190504_540879482780326,2016-10-18,2
293444394190504_540815619453379,2016-10-18,0
293444394190504_540642362804038,2016-10-18,0
293444394190504_540534236148184,2016-10-17,24
293444394190504_540507346150873,2016-10-17,8
293444394190504_540504812817793,2016-10-17,0
293444394190504_540468206154787,2016-10-17,0
293444394190504_540082442860030,2016-10-16,0
293444394190504_539365859598355,2016-10-15,0
293444394190504_539357466265861,2016-10-15,13
293444394190504_539295979605343,2016-10-15,0
293444394190504_538525939682347,2016-10-13,0
293444394190504_538391129695828,2016-10-13,0
293444394190504_538368626364745,2016-10-13,22
293444394190504_538326556368952,2016-10-13,10
293444394190504_537963526405255,2016-10-12,7
293444394190504_537889516412656,2016-10-12,35
293444394190504_537852486416359,2016-10-12,0
293444394190504_537710826430525,2016-10-12,1
293444394190504_537585499776391,2016-10-11,9
293444394190504_537572406444367,2016-10-11,0
293444394190504_537497373118537,2016-10-11,7
293444394190504_537461409788800,2016-10-11,24
293444394190504_537229126478695,2016-10-11,1
293444394190504_537224249812516,2016-10-11,2
293444394190504_537003423167932,2016-10-10,9
293444394190504_536733643194910,2016-10-09,0
293444394190504_536634433204831,2016-10-09,17
293444394190504_536033803264894,2016-10-09,58
293444394190504_536552426546365,2016-10-09,0
293444394190504_536486573219617,2016-10-09,1
293444394190504_536453273222947,2016-10-09,0
293444394190504_535869509947990,2016-10-08,0
293444394190504_535592989975642,2016-10-07,0
293444394190504_535226760012265,2016-10-06,15
293444394190504_534947933373481,2016-10-06,0
293444394190504_534731946728413,2016-10-05,0
293444394190504_534611896740418,2016-10-05,0
293444394190504_534309263437348,2016-10-04,0
293444394190504_534286160106325,2016-10-04,0
293444394190504_533767683491506,2016-10-03,28
293444394190504_533644573503817,2016-10-03,1
293444394190504_533558380179103,2016-10-02,3
293444394190504_533286283539646,2016-10-02,0
293444394190504_10153894051888016,2016-10-01,0
293444394190504_532794570255484,2016-10-01,24
293444394190504_532748593593415,2016-10-01,0
293444394190504_532660193602255,2016-10-01,0
293444394190504_532584813609793,2016-09-30,0
293444394190504_532417086959899,2016-09-30,0
293444394190504_532400066961601,2016-09-30,0
293444394190504_531907237010884,2016-09-29,0
293444394190504_531907007010907,2016-09-29,0
293444394190504_531513107050297,2016-09-28,0
293444394190504_531496687051939,2016-09-28,0
293444394190504_531444330390508,2016-09-28,0
293444394190504_531424790392462,2016-09-28,0
293444394190504_531048907096717,2016-09-27,0
293444394190504_531007420434199,2016-09-27,0
293444394190504_530693617132246,2016-09-26,12
293444394190504_530436660491275,2016-09-26,0
293444394190504_529794163888858,2016-09-24,0
293444394190504_529522537249354,2016-09-24,0
293444394190504_1815914942028704,2016-09-23,3
293444394190504_529270900607851,2016-09-23,14
293444394190504_529007227300885,2016-09-22,1
293444394190504_528768637324744,2016-09-22,0
293444394190504_528373394030935,2016-09-21,0
293444394190504_528232777378330,2016-09-21,0
293444394190504_527668230768118,2016-09-20,0
293444394190504_527351314133143,2016-09-19,15
293444394190504_527279270807014,2016-09-19,0
293444394190504_527114054156869,2016-09-18,0
293444394190504_1076232372473575,2016-09-18,0
293444394190504_526901194178155,2016-09-18,0
293444394190504_526811740853767,2016-09-18,0
293444394190504_526015517600056,2016-09-16,0
293444394190504_525635750971366,2016-09-15,0
293444394190504_525372034331071,2016-09-14,1
293444394190504_525129674355307,2016-09-14,234
293444394190504_524937391041202,2016-09-13,0
293444394190504_523630874505187,2016-09-10,0
293444394190504_523398087861799,2016-09-10,0
293444394190504_522712254597049,2016-09-08,0
293444394190504_522638121271129,2016-09-08,21
293444394190504_10207384653195790,2016-09-08,0
293444394190504_521774321357509,2016-09-06,19
293444394190504_521271664741108,2016-09-05,0
293444394190504_520769501457991,2016-09-04,0
293444394190504_520155768186031,2016-09-03,0
293444394190504_519286208272987,2016-09-01,22
293444394190504_10153863770987688,2016-08-31,0
293444394190504_516913791843562,2016-08-27,0
293444394190504_516696971865244,2016-08-26,1
293444394190504_516639245204350,2016-08-26,0
293444394190504_515905675277707,2016-08-24,1
293444394190504_515693175298957,2016-08-24,0
293444394190504_515382288663379,2016-08-23,15
293444394190504_514024455465829,2016-08-20,0
293444394190504_513608762174065,2016-08-19,30
293444394190504_513439222191019,2016-08-19,0
293444394190504_513219725546302,2016-08-18,0
293444394190504_513188225549452,2016-08-18,0
293444394190504_513166122218329,2016-08-18,0
293444394190504_513059518895656,2016-08-18,32
293444394190504_512843312250610,2016-08-17,0
293444394190504_512580552276886,2016-08-17,0
293444394190504_511966699004938,2016-08-15,0
293444394190504_511965899005018,2016-08-15,3
293444394190504_511144015753873,2016-08-13,0
293444394190504_510590795809195,2016-08-12,133
293444394190504_10155056526183362,2016-08-12,0
293444394190504_510189465849328,2016-08-11,0
293444394190504_509703525897922,2016-08-10,0
293444394190504_509013219300286,2016-08-08,0
293444394190504_508254956042779,2016-08-06,1
293444394190504_507424486125826,2016-08-04,0
293444394190504_507219822812959,2016-08-03,1
293444394190504_507205062814435,2016-08-03,20
293444394190504_507019706166304,2016-08-03,9
293444394190504_506735039528104,2016-08-02,0
293444394190504_506548512880090,2016-08-01,0
293444394190504_506366066231668,2016-08-01,12
293444394190504_506068352928106,2016-07-31,0
293444394190504_505669206301354,2016-07-30,23
293444394190504_505381612996780,2016-07-29,0
293444394190504_505364769665131,2016-07-29,0
293444394190504_505295783005363,2016-07-29,0
293444394190504_505283849673223,2016-07-29,32
293444394190504_1051586294917025,2016-07-28,0
293444394190504_504739416394333,2016-07-28,0
293444394190504_504685706399704,2016-07-28,7
293444394190504_504400019761606,2016-07-27,14
293444394190504_504097583125183,2016-07-26,0
293444394190504_503984019803206,2016-07-26,36
293444394190504_502926236575651,2016-07-23,2
293444394190504_502615819940026,2016-07-22,13
293444394190504_501803463354595,2016-07-20,41
293444394190504_501407653394176,2016-07-19,0
293444394190504_501295730072035,2016-07-19,0
293444394190504_501163466751928,2016-07-18,0
293444394190504_499968956871379,2016-07-15,0
293444394190504_499188736949401,2016-07-13,54
293444394190504_476036285931313,2016-05-13,0
293444394190504_449280595273549,2016-03-10,1
293444394190504_499235783611363,2016-07-13,20
293444394190504_499222423612699,2016-07-13,18
293444394190504_392596954275247,2015-08-30,1
293444394190504_383924865142456,2015-08-02,0
293444394190504_10207703711416793,2015-06-27,0
